(2,0)
(26.3327,0)
(23.3802,0)
(5.44949,0)
(3,0)
(28.6457,0)
(24.1826,0)
(5.64575,0)
(3,0)
(28.5847,0)
(22.836,0)
(4.79129,0)
(2,0)
(27.9744,0)
(20.7291,0)
(4.21432,0)
(2,0)
(31.256,0)
(24.2201,0)
(5.18567,0)
(2,0)
(31.6608,0)
(25.9481,0)
(4.82685,0)
(2,0)
(32.5405,0)
(25.0288,0)
(6.47119,0)
(2,0)
(34.6453,0)
(24.5104,0)
(7.70156,0)
(1,0)
(32.3811,0)
(25.4256,0)
(7.37228,0)
(1,0)
(32.5674,0)
(24.1726,0)
(6.44949,0)
(2.41421,0)
(35.542,0)
(23.7775,0)
(6.44949,0)
(1,0)
(33.6699,0)
(22.225,0)
(6.23607,0)
(1,0)
(30.3845,0)
(22.6927,0)
(6,0)
(3,0)
(24.3882,0)
(26.5353,0)
(5.23607,0)
(3,0)
(21.2547,0)
(33.3702,0)
(4,0)
(4,0)
(21.2661,0)
(34.9888,0)
(2,0)
(6,0)
(24.7234,0)
(39.2978,0)
(2,0)
(6.16228,0)
(23.3602,0)
(40.1873,0)
(2.73205,0)
(7.14005,0)
(22.245,0)
(39.7334,0)
(2.17009,0)
(8.3589,0)
(22.2663,0)
(32.7507,0)
(2.81361,0)
(6.74166,0)
(24.4816,0)
(29.6143,0)
(2.41421,0)
(6.60555,0)
(26.3438,0)
(24.1743,0)
(2.61803,0)
(6.87298,0)
(27.7322,0)
(25.797,0)
(2,0)
(4.82843,0)
(25.487,0)
(23.9081,0)
(2.61803,0)
(5.37228,0)
(27.0708,0)
(23.8332,0)
(2.61803,0)
(4.55528,0)
(28.9668,0)
(24.4469,0)
(2,0)
(4.36367,0)
(29.9305,0)
(28.6732,0)
(1,0)
(3.55238,0)
(26.1894,0)
(27.1302,0)
(2,0)
(4,0)
(25.6282,0)
(27.3868,0)
(2,0)
(4.56686,0)
(24.3425,0)
(25.8067,0)
(3,0)
(4.31821,0)
(28.8933,0)
(27.0693,0)
(3.23607,0)
(2.91223,0)
(26.0693,0)
(27.4164,0)
(2.79129,0)
(3.21432,0)
(25.8348,0)
(27.4404,0)
(1.61803,0)
(4,0)
(24.4404,0)
(23.9836,0)
(1.61803,0)
(4.15633,0)
(24.0789,0)
(23.3033,0)
(2,0)
(3.79129,0)
(24.5102,0)
(23.5094,0)
(2,0)
(3.79129,0)
(24.0716,0)
(24.4981,0)
(2,0)
(3.79129,0)
(24.9447,0)
(24.7857,0)
(3,0)
(3.79129,0)
(24.9429,0)
(24.8195,0)
(3,0)
(4.14092,0)
(30.0499,0)
(22.7937,0)
(3,0)
(4.11794,0)
(33.5235,0)
(24.9808,0)
(2,0)
(3,0)
(36.4457,0)
(25.6655,0)
(1,0)
(3,0)
(34.7485,0)
(25.4522,0)
(2.61803,0)
(3,0)
(34.2396,0)
(25.2446,0)
(2,0)
(3.26953,0)
(39.6203,0)
(21.2337,0)
(4,0)
(4.15276,0)
(40.6681,0)
(19.3098,0)
(4.30278,0)
(5.12816,0)
(36.7258,0)
(19.0724,0)
(5.79241,0)
(3.35222,0)
(32.153,0)
(16.2094,0)
(7.39941,0)
(3.65109,0)
(29.0197,0)
(13.6332,0)
(9.59611,0)
(3,0)
(27.1365,0)
(13.9414,0)
(8.94204,0)
(2.41421,0)
(24.2071,0)
(13.5616,0)
(9.40818,0)
(2.41421,0)
(16.6492,0)
(17.3184,0)
(9.40818,0)
(2,0)
(19.1499,0)
(18.9455,0)
(7.56292,0)
(2,0)
(18.647,0)
(19.3573,0)
(8.44409,0)
(1,0)
(17.7057,0)
(19.4071,0)
(7.85382,0)
(3,0)
(16.5938,0)
(20.2204,0)
(6.21751,0)
(3.88288,0)
(14.4352,0)
(16.8162,0)
(6.12818,0)
(6,0)
(13.7954,0)
(14.6145,0)
(6.74166,0)
(5.71142,0)
(14.6913,0)
(12.4392,0)
(6.97838,0)
(5.38469,0)
(11.9218,0)
(11.8667,0)
(7.86788,0)
(5.64301,0)
(10.3522,0)
(11.6934,0)
(7.81474,0)
(6.57938,0)
(10.5772,0)
(13.1103,0)
(6.86966,0)
(7.15192,0)
(11.3269,0)
(11.8982,0)
(7.64963,0)
(6.86996,0)
(11.6053,0)
(12.9717,0)
(8.65337,0)
(5.83984,0)
(13.5775,0)
(13.7286,0)
(7.83863,0)
(5.46622,0)
(14.1997,0)
(12.9993,0)
(7.42356,0)
(7,0)
(15.0363,0)
(14.5012,0)
(7.0502,0)
(8,0)
(17.3107,0)
(15.7713,0)
(7.54603,0)
(9,0)
(16.9851,0)
(15.4253,0)
(6.82843,0)
(9,0)
(16.741,0)
(15.9475,0)
(7.71821,0)
(7,0)
(17.2343,0)
(15.2892,0)
(7.78087,0)
(6,0)
(15.8196,0)
(14.596,0)
(8.02879,0)
(5,0)
(14.6006,0)
(14.0614,0)
(8.25257,0)
(5.65094,0)
(14.0682,0)
(13.6785,0)
(9.95753,0)
(4.79129,0)
(12.6236,0)
(11.0618,0)
(11.5115,0)
(5.38326,0)
(11.9534,0)
(9.33127,0)
(13.6822,0)
(4.73205,0)
(12.1892,0)
(9.01679,0)
(14.3916,0)
(4.73205,0)
(13.0226,0)
(9.38561,0)
(14.6056,0)
(4.91964,0)
(11.5008,0)
(12.2897,0)
(13.5756,0)
(5.26953,0)
(12.4342,0)
(9.33877,0)
(13.383,0)
(5.08741,0)
(11.3356,0)
(10.7106,0)
(12.0704,0)
(5.72119,0)
(10.2206,0)
(12.0924,0)
(10.4032,0)
(6.84198,0)
(9.43034,0)
(16.5835,0)
(9.52099,0)
(5.91648,0)
(10.7037,0)
(22.4158,0)
(6.75434,0)
(6.70639,0)
(10.5656,0)
(22.4233,0)
(6.28533,0)
(7.87677,0)
(10.6712,0)
(25.6623,0)
(5.79985,0)
(8.17258,0)
(9.84021,0)
(26.4063,0)
(6.27988,0)
(7.76418,0)
(9.82444,0)
(26.1305,0)
(5.37228,0)
(8.69875,0)
(9.18531,0)
(25.7591,0)
(6,0)
(8.30857,0)
(8.45215,0)
(24.3229,0)
(6.03692,0)
(7.92359,0)
(7.31825,0)
(22.2021,0)
(6.09832,0)
(7.78613,0)
(8.29106,0)
(17.5238,0)
(5.98716,0)
(7.90027,0)
(8.71621,0)
(14.5855,0)
(6.55459,0)
(8.13636,0)
(9.59393,0)
(14.7336,0)
(5.65656,0)
(10.4047,0)
(9,0)
(16.7434,0)
(5.44266,0)
(12.9462,0)
(11.0271,0)
(17.4284,0)
(5.30737,0)
(10.7868,0)
(14.5799,0)
(16.7137,0)
(4.51933,0)
(11.0117,0)
(15.9011,0)
(18.0094,0)
(4.15807,0)
(11.7895,0)
(19.8146,0)
(21.0787,0)
(3.73205,0)
(10.746,0)
(22.4514,0)
(23.3521,0)
(2.41421,0)
(12.1322,0)
(28.3133,0)
(24.9117,0)
(2.41421,0)
(10.6033,0)
(33.2634,0)
(28.3616,0)
(3.17009,0)
(7.05282,0)
(33.537,0)
(29.5416,0)
(3,0)
(6.36367,0)
(37.6393,0)
(32.7659,0)
(1,0)
(6.02752,0)
(38.7409,0)
(34.2018,0)
(1,0)
(5.03938,0)
(38.088,0)
(34.0552,0)
(1.61803,0)
(5,0)
(36.1475,0)
(32.9568,0)
(1.61803,0)
(4,0)
(34.1646,0)
(31.3949,0)
(2.24698,0)
(2,0)
(31.5124,0)
(30.7515,0)
(3,0)
(2.11705,0)
(28.3142,0)
(28.1144,0)
(2.9563,0)
(2.32774,0)
(26.0212,0)
(26.9897,0)
(3.13427,0)
(2.79571,0)
(22.7198,0)
(25.4927,0)
(3.13427,0)
(2.86789,0)
(21.6202,0)
(22.4575,0)
(4.58868,0)
(2.79571,0)
(22.2422,0)
(25.1963,0)
(4.64575,0)
(2.2234,0)
(26.4325,0)
(24.3091,0)
(3.79129,0)
(2.54922,0)
(27.2288,0)
(26.3684,0)
(3.23607,0)
(2,0)
(27.6797,0)
(27.7321,0)
(3.23607,0)
(2,0)
(28.7698,0)
(26.8135,0)
(3.73205,0)
(2,0)
(28.7698,0)
(28.7019,0)
(3.73205,0)
(2,0)
(23.9815,0)
(28.3427,0)
(4.40088,0)
(2.54682,0)
(24.9522,0)
(28.5698,0)
(4,0)
(2.54682,0)
(27.2975,0)
(25.7239,0)
(5.14092,0)
(2.83118,0)
(27.5423,0)
(27.8947,0)
(4.22069,0)
(2.1479,0)
(27.6149,0)
(25.8133,0)
(5.31863,0)
(2.1479,0)
(27.2755,0)
(32.0389,0)
(4.33691,0)
(2.1479,0)
(28.5849,0)
(30.8373,0)
(4.33691,0)
(1.87939,0)
(32.1613,0)
(29.2142,0)
(5.22787,0)
(1.41421,0)
(31.296,0)
(29.3314,0)
(4.23607,0)
(-2.23607,0)
(22.3731,0)
(42.533,0)
(3,0)
(2,0)
(17.3687,0)
(44.2501,0)
(3,0)
(2,0)
(18.1865,0)
(42.8939,0)
(3,0)
(-2.23607,0)
(17.8531,0)
(34.1585,0)
(4,0)
(4.19258,0)
(17.7514,0)
(29.9939,0)
(5.19258,0)
(4.86454,0)
(16.2942,0)
(28.4361,0)
(3.79129,0)
(6.22724,0)
(16.526,0)
(25.2009,0)
(4.82843,0)
(6.66742,0)
(20.4082,0)
(21.2659,0)
(5.16228,0)
(6.36367,0)
(21.5218,0)
(21.35,0)
(5.16228,0)
(7.07011,0)
(21.8185,0)
(20.8648,0)
(5.88448,0)
(6.76137,0)
(22.8333,0)
(20.8046,0)
(5.03293,0)
(6.76137,0)
(22.858,0)
(21.2061,0)
(6.76137,0)
(5.03293,0)
(25.8747,0)
(24.9782,0)
(7.14005,0)
(4.82843,0)
(27.2178,0)
(22.6978,0)
(6.38469,0)
(3,0)
(27.2827,0)
(24.342,0)
(7.19258,0)
(3,0)
(27.6725,0)
(25.0943,0)
(7,0)
(2.41421,0)
(25.4264,0)
(23.0805,0)
(6,0)
(5,0)
(28.1242,0)
(23.4643,0)
(5,0)
(5,0)
(26.1605,0)
(23.9105,0)
(5.23607,0)
(6,0)
(24.2297,0)
(23.6919,0)
(5.64575,0)
(7,0)
(23.8606,0)
(27.8991,0)
(3.73205,0)
(7,0)
(23.6363,0)
(27.5732,0)
(3.73205,0)
(7,0)
(21.6474,0)
(27.2705,0)
(3.73205,0)
(7,0)
(24.1432,0)
(25.2593,0)
(3.73205,0)
(4,0)
(26.3104,0)
(25.5672,0)
(3.17009,0)
(2,0)
(29.7431,0)
(25.375,0)
(3,0)
(2,0)
(32.4886,0)
(26.4907,0)
(3.30278,0)
(1,0)
(32.7769,0)
(21.9218,0)
(5.57075,0)
(1,0)
(27.5705,0)
(21.9061,0)
(4.74483,0)
(2,0)
(28.4451,0)
(22.3961,0)
(4.79129,0)
(2,0)
(27.8057,0)
(24.2478,0)
(4.95934,0)
(3,0)
(25.0714,0)
(24.1635,0)
(4.73205,0)
(3,0)
(22.8279,0)
(23.2034,0)
(6,0)
(3.81361,0)
(23.9797,0)
(25.6011,0)
(6,0)
(3.65109,0)
(22.5519,0)
(24.3594,0)
(5.56155,0)
(5.41147,0)
(23.3637,0)
(24.9786,0)
(5.82843,0)
(3.65109,0)
(23.222,0)
(25.3879,0)
(7.31662,0)
(3.65109,0)
(23.3576,0)
(24.3255,0)
(8,0)
(2.87939,0)
(22.4369,0)
(21.8248,0)
(9,0)
(3.50702,0)
(22.9738,0)
(24.7967,0)
(8.24264,0)
(2,0)
(22.5121,0)
(21.9959,0)
(7.27492,0)
(2.94062,0)
(22.4269,0)
(22.9756,0)
(6,0)
(2.67664,0)
(23.1935,0)
(21.5914,0)
(4.77846,0)
(3.23607,0)
(20.337,0)
(18.9142,0)
(4.08613,0)
(4.3036,0)
(26.9989,0)
(17.6004,0)
(3.56155,0)
(4.25858,0)
(32.3363,0)
(16.9936,0)
(2.41421,0)
(4.42249,0)
(33.4895,0)
(15.8325,0)
(2.73205,0)
(4.29485,0)
(33.2309,0)
(17.664,0)
(2.73205,0)
(3.38849,0)
(26.6142,0)
(20.4249,0)
(3.56155,0)
(3.38849,0)
(25.6944,0)
(20.6101,0)
(3.56155,0)
(3.89511,0)
(26.2384,0)
(21.6721,0)
(3.6891,0)
(3.56155,0)
(24.3396,0)
(25.2772,0)
(3.56155,0)
(4.17741,0)
(23.6319,0)
(25.7535,0)
(3.56155,0)
(5.7427,0)
(22.2436,0)
(25.2156,0)
(3.56155,0)
(6.74166,0)
(25.1419,0)
(26.5964,0)
(3,0)
(6.51944,0)
(23.5032,0)
(25.1841,0)
(2,0)
(7.52203,0)
(23.6374,0)
(26.458,0)
(1,0)
(6.89249,0)
(25.1045,0)
(26.6452,0)
(2,0)
(7,0)
(26.4202,0)
(26.2461,0)
(2.30278,0)
(6,0)
(26.3318,0)
(26.2522,0)
(1.61803,0)
(5.772,0)
(25.9938,0)
(29.6958,0)
(3,0)
(4.11903,0)
(23.4052,0)
(29.8807,0)
(4.08613,0)
(3.82843,0)
(21.8374,0)
(28.8981,0)
(5.13264,0)
(3.64575,0)
(22.3341,0)
(25.3996,0)
(6.9417,0)
(2.44949,0)
(23.1995,0)
(24.9919,0)
(6.63343,0)
(2,0)
(24.1132,0)
(24.4557,0)
(8,0)
(2,0)
(26.6795,0)
(21.419,0)
(8,0)
(2,0)
(31.302,0)
(21.3245,0)
(11,0)
(2,0)
(34.1926,0)
(23.8743,0)
(11,0)
(2,0)
(33.0872,0)
(24.8743,0)
(10,0)
(2,0)
(35.3775,0)
(21.583,0)
(10,0)
(4,0)
(31.2943,0)
(24.5104,0)
(11,0)
(4,0)
(34.6057,0)
(24.6758,0)
(10,0)
(4,0)
(32.2193,0)
(24.42,0)
(11,0)
(3,0)
(34.1767,0)
(22.4992,0)
(8,0)
(3,0)
(39.5474,0)
(20.3566,0)
(7,0)
(3,0)
(37.3832,0)
(18.7635,0)
(5.70156,0)
(3,0)
(35.7478,0)
(22.0247,0)
(5.40431,0)
(1,0)
(37.2695,0)
(19.2861,0)
(7.29304,0)
(1,0)
(32.3845,0)
(24.233,0)
(6.34032,0)
(1,0)
(35.032,0)
(25.1297,0)
(6.34032,0)
(0,0)
(35.052,0)
(25.5934,0)
(6.21277,0)
(0,0)
(30.7415,0)
(29.7916,0)
(7.17813,0)
(0,0)
(32.2942,0)
(30.2643,0)
(8,0)
(0,0)
(34.8445,0)
(33.5358,0)
(7.14005,0)
(0,0)
(38.0591,0)
(35.9149,0)
(5.19258,0)
(0,0)
(33.842,0)
(33.5813,0)
(6.16228,0)
(0,0)
(35.5219,0)
(29.8985,0)
(6.16228,0)
(0,0)
(36.8941,0)
(29.9633,0)
(6.16228,0)
(1.41421,0)
(36.5279,0)
(26.4113,0)
(5.19258,0)
(1.41421,0)
(34.668,0)
(24.9893,0)
(5.26226,0)
(1.41421,0)
(30.2222,0)
(21.707,0)
(5.22018,0)
(2.81361,0)
(29.3909,0)
(19.1364,0)
(5,0)
(3.4605,0)
(28.1731,0)
(19,0)
(3,0)
(3,0)
(20.1557,0)
(19.6748,0)
(4.39396,0)
(4,0)
(15.4862,0)
(22.13,0)
(5.84688,0)
(4.68306,0)
(16.0758,0)
(19.5201,0)
(7.51079,0)
(4.54138,0)
(14.7492,0)
(16.7153,0)
(7.18641,0)
(5.76437,0)
(15.9679,0)
(17.347,0)
(8.5929,0)
(4.44949,0)
(17.9207,0)
(19.166,0)
(9.09668,0)
(3.6891,0)
(18.3197,0)
(17.0614,0)
(9.36488,0)
(4.12489,0)
(18.1916,0)
(18.0252,0)
(9.48315,0)
(3.60168,0)
(17.4762,0)
(18.5113,0)
(8.05637,0)
(3.60168,0)
(16.4241,0)
(18.053,0)
(8.16228,0)
(3.4605,0)
(17.3076,0)
(18.7265,0)
(7.97123,0)
(2,0)
(16.5058,0)
(17.5678,0)
(9.06872,0)
(2.41421,0)
(16.0631,0)
(19.3689,0)
(8.79787,0)
(2.41421,0)
(16.0188,0)
(20.9168,0)
(8.35535,0)
(3.30278,0)
(15.023,0)
(19.9611,0)
(8.05969,0)
(4,0)
(17.0166,0)
(17.8703,0)
(7.42526,0)
(4,0)
(15.3387,0)
(18.0533,0)
(8.22393,0)
(4.82843,0)
(15.533,0)
(17.4649,0)
(8.52248,0)
(4.8541,0)
(14.9897,0)
(17.7453,0)
(8.90095,0)
(5.16228,0)
(14.1311,0)
(17.3512,0)
(8.72218,0)
(6,0)
(13.5946,0)
(17.4377,0)
(7.93545,0)
(6.02843,0)
(13.1342,0)
(18.7873,0)
(7.3479,0)
(5.82662,0)
(11.9592,0)
(21.1182,0)
(8.28572,0)
(5.83928,0)
(12.9924,0)
(20.799,0)
(6.95256,0)
(5.99216,0)
(11.9701,0)
(21.3236,0)
(7.17336,0)
(6.51504,0)
(12.8379,0)
(20.5683,0)
(6.30696,0)
(6.57429,0)
(13.8821,0)
(20.7696,0)
(5.95782,0)
(5.8586,0)
(14.6951,0)
(20.351,0)
(7.24577,0)
(4.12489,0)
(16.6736,0)
(20.8367,0)
(7.52553,0)
(4.12489,0)
(17.0358,0)
(19.1971,0)
(8.27492,0)
(4.72458,0)
(16.7309,0)
(18.0078,0)
(8,0)
(5.0651,0)
(17.4531,0)
(18.5917,0)
(6.85128,0)
(4.86454,0)
(18.157,0)
(18.8895,0)
(6.78755,0)
(4.79777,0)
(17.8697,0)
(17.5382,0)
(6.25612,0)
(5.70156,0)
(18.1743,0)
(16.6807,0)
(6.63188,0)
(6.12071,0)
(17.6956,0)
(17.1405,0)
(6.19852,0)
(5.83221,0)
(15.758,0)
(16.9718,0)
(4.73205,0)
(7.40512,0)
(15.9168,0)
(18.1133,0)
(4.06065,0)
(7.73764,0)
(12.9912,0)
(18.1232,0)
(6.23814,0)
(6.90236,0)
(13.6748,0)
(16.0693,0)
(6,0)
(8.772,0)
(12.3452,0)
(15.469,0)
(7.60524,0)
(7.9366,0)
(12.2487,0)
(15.4488,0)
(9.50414,0)
(7.88583,0)
(12.7233,0)
(14.5886,0)
(10.1176,0)
(9.54098,0)
(11.9936,0)
(13.9892,0)
(10.3745,0)
(8.97742,0)
(11.5427,0)
(14.516,0)
(10.7205,0)
(9.78005,0)
(10.4234,0)
(14.2839,0)
(8.68508,0)
(11.1498,0)
(13.1688,0)
(15.2512,0)
(8.45312,0)
(9.78005,0)
(12.1603,0)
(16.1301,0)
(9.18899,0)
(8.42443,0)
(11.7328,0)
(15.7986,0)
(7.28494,0)
(7.9365,0)
(14.5194,0)
(17.2056,0)
(6.1874,0)
(6.70156,0)
(14.7306,0)
(15.4871,0)
(8.04174,0)
(5.33691,0)
(18.7686,0)
(17.9885,0)
(7.49562,0)
(5,0)
(18.4672,0)
(17.4882,0)
(8.59308,0)
(4.23607,0)
(16.5492,0)
(17.0354,0)
(8.44915,0)
(4.4964,0)
(16.1683,0)
(16.1012,0)
(6.12145,0)
(6.71875,0)
(16.2855,0)
(17.9435,0)
(6.54078,0)
(7.34032,0)
(16.4752,0)
(18.3348,0)
(6.60883,0)
(7.4641,0)
(14.9285,0)
(19.4345,0)
(5.72421,0)
(9.01384,0)
(11.3504,0)
(20.432,0)
(5.37228,0)
(9.80765,0)
(15.4957,0)
(19.1887,0)
(5.02644,0)
(8.772,0)
(15.7665,0)
(19.9346,0)
(4.12489,0)
(10,0)
(23.4498,0)
(23.853,0)
(4.12489,0)
(7.16228,0)
(29.8505,0)
(28.2063,0)
(4.79129,0)
(6.16228,0)
(32.5717,0)
(29.9373,0)
(4.82843,0)
(5.19258,0)
(32.7947,0)
(30.9046,0)
(3,0)
(4.74483,0)
(39.4626,0)
(35.5875,0)
(2,0)
(3.73205,0)
(36.4814,0)
(35.8261,0)
(2.32472,0)
(3.56155,0)
(32.183,0)
(31.6916,0)
(3.17009,0)
(3.05432,0)
(26.2267,0)
(26.8953,0)
(5.18473,0)
(3.11491,0)
(18.3119,0)
(21.0843,0)
(5.45117,0)
(4.84732,0)
(17.9261,0)
(19.4857,0)
(4.96011,0)
(6.25135,0)
(16.9481,0)
(19.1276,0)
(5.45117,0)
(5.58589,0)
(14.049,0)
(17.1525,0)
(6.17817,0)
(6.23769,0)
(12.3461,0)
(18.9431,0)
(6.09566,0)
(6.66518,0)
(11.4992,0)
(18.7905,0)
(6.20938,0)
(6.04064,0)
(12.02,0)
(19.3219,0)
(6.22897,0)
(5.70156,0)
(11.7249,0)
(18.5597,0)
(6.86148,0)
(5.41421,0)
(12.1609,0)
(16.438,0)
(8.03147,0)
(5,0)
(11.7497,0)
(15.743,0)
(8.70615,0)
(5.0806,0)
(11.1291,0)
(18.1434,0)
(8.85955,0)
(5.60555,0)
(11.3947,0)
(19.6085,0)
(8.17257,0)
(5.10378,0)
(12.8508,0)
(17.7579,0)
(6.89305,0)
(6.71085,0)
(14.5574,0)
(19.262,0)
(6.7864,0)
(6.2263,0)
(15.9015,0)
(22.0161,0)
(6.38109,0)
(5.71821,0)
(14.6269,0)
(24.9135,0)
(5.16655,0)
(6.0947,0)
(15.8941,0)
(26.8682,0)
(4.60555,0)
(5.5114,0)
(17.1639,0)
(21.7862,0)
(4.70156,0)
(4.79129,0)
(15.6836,0)
(21.5333,0)
(4.70156,0)
(5.8541,0)
(14.8569,0)
(19.107,0)
(4.31662,0)
(5.0651,0)
(13.9825,0)
(17.8575,0)
(6.87298,0)
(5.05834,0)
(12.1821,0)
(17.8432,0)
(7.37163,0)
(5.24655,0)
(12.1486,0)
(17.2004,0)
(7.7972,0)
(5.67455,0)
(11.1637,0)
(16.0849,0)
(8.29841,0)
(4.41421,0)
(11.0856,0)
(15.6511,0)
(7.80315,0)
(5.02457,0)
(12.6606,0)
(15.264,0)
(7.55787,0)
(4.74801,0)
(13.1188,0)
(16.6016,0)
(8.86799,0)
(3.73205,0)
(13.8075,0)
(17.7284,0)
(9.09349,0)
(3.38298,0)
(14.2092,0)
(17.5076,0)
(9.30761,0)
(3,0)
(14.4962,0)
(18.4966,0)
(8.33466,0)
(3,0)
(15.544,0)
(21.4822,0)
(7.30423,0)
(4.28763,0)
(14.7791,0)
(22.6936,0)
(7.78531,0)
(5.23607,0)
(13.5516,0)
(22.0918,0)
(8.30317,0)
(5.27804,0)
(14.4282,0)
(21.7826,0)
(6.99657,0)
(5.23607,0)
(13.7635,0)
(20.127,0)
(6.92593,0)
(4.63119,0)
(13.5669,0)
(19.4916,0)
(5.79268,0)
(5.05504,0)
(12.5938,0)
(20.0779,0)
(5.13298,0)
(4.85088,0)
(11.8548,0)
(16.7898,0)
(7.03477,0)
(4.28428,0)
(12.6297,0)
(16.0865,0)
(7.79014,0)
(3.86528,0)
(12.8902,0)
(16.941,0)
(8.13458,0)
(3.34025,0)
(13.1521,0)
(18.7937,0)
(9.1964,0)
(3.43991,0)
(11.217,0)
(20.2309,0)
(8.42683,0)
(4.94698,0)
(11.1267,0)
(26.3412,0)
(6.64673,0)
(4.0325,0)
(11.8615,0)
(22.9961,0)
(6.7335,0)
(3,0)
(11.5013,0)
(23.5771,0)
(7.97204,0)
(3,0)
(11.1672,0)
(19.6536,0)
(8.68225,0)
(5.11525,0)
(10.6523,0)
(19.1597,0)
(8.70271,0)
(5,0)
(11.2886,0)
(20.7193,0)
(8.57501,0)
(5.27804,0)
(11.7509,0)
(20.0287,0)
(9.26016,0)
(4.64897,0)
(12.0242,0)
(16.636,0)
(9.48646,0)
(4.43736,0)
(11.2937,0)
(14.3187,0)
(9.4105,0)
(5.56573,0)
(11.9356,0)
(17.1529,0)
(9.54315,0)
(4.60466,0)
(11.8271,0)
(21.3592,0)
(8.68166,0)
(4.39185,0)
(12.3993,0)
(22.7482,0)
(8.85264,0)
(4.43563,0)
(13.3486,0)
(21.1734,0)
(8.62704,0)
(3.86199,0)
(12.2073,0)
(22.6979,0)
(8.23004,0)
(4.15914,0)
(11.4217,0)
(25.1642,0)
(8.4187,0)
(3.58997,0)
(10.8792,0)
(26.8195,0)
(8.14953,0)
(3.23607,0)
(12.6099,0)
(21.8104,0)
(7.27492,0)
(4.80481,0)
(12.493,0)
(18.481,0)
(7.47214,0)
(5.05271,0)
(10.5588,0)
(20.3652,0)
(8.21699,0)
(5.476,0)
(10.4441,0)
(23.3819,0)
(7.40117,0)
(5.18243,0)
(10.8831,0)
(24.2035,0)
(6.25368,0)
(5.52991,0)
(11,0)
(23.2903,0)
(6.22033,0)
(5.36282,0)
(12.0112,0)
(24.0012,0)
(5.83598,0)
(5.73549,0)
(10.4374,0)
(22.2253,0)
(6.71618,0)
(5.61318,0)
(11.0276,0)
(23.0427,0)
(6.22787,0)
(5.88267,0)
(12.7255,0)
(21.5956,0)
(6.47783,0)
(5.52851,0)
(13.5886,0)
(20.7542,0)
(5.80738,0)
(5.49931,0)
(13.1472,0)
(18.6259,0)
(7.772,0)
(5.22073,0)
(13.0386,0)
(20.1117,0)
(8.51577,0)
(5.09031,0)
(14.9449,0)
(19.3886,0)
(8.1001,0)
(4.35279,0)
(15.0409,0)
(19.3112,0)
(8.96157,0)
(3.81361,0)
(13.9441,0)
(18.8863,0)
(8.98159,0)
(3,0)
(11.6467,0)
(17.4229,0)
(9.68919,0)
(4.38393,0)
(11.5436,0)
(17.2202,0)
(9.26487,0)
(4.77846,0)
(13.4626,0)
(18.1977,0)
(8.40278,0)
(5.44729,0)
(13.7644,0)
(17.63,0)
(7.26233,0)
(5.88044,0)
(13.901,0)
(17.9347,0)
(6.69376,0)
(6.13597,0)
(12.8276,0)
(18.6514,0)
(7.15701,0)
(5.75538,0)
(12.3572,0)
(20.0694,0)
(6.2216,0)
(6.46669,0)
(12.4991,0)
(26.0995,0)
(6.01126,0)
(5.5114,0)
(13.9572,0)
(26.2359,0)
(6.40279,0)
(3.74801,0)
(11.6964,0)
(24.1688,0)
(7.58103,0)
(3.49904,0)
(10.245,0)
(24.2013,0)
(8.11104,0)
(3.55808,0)
(11.0643,0)
(26.8424,0)
(8.64603,0)
(3.07536,0)
(12.1087,0)
(24.1337,0)
(8.02965,0)
(2.47377,0)
(12.0683,0)
(23.1499,0)
(8.32898,0)
(2.41421,0)
(11.4462,0)
(19.2099,0)
(7.61849,0)
(3.85775,0)
(11.6244,0)
(16.534,0)
(7.41227,0)
(5.67637,0)
(12.0158,0)
(15.5329,0)
(9.07847,0)
(5.94536,0)
(11.8211,0)
(13.4607,0)
(8.09054,0)
(6,0)
(12.6137,0)
(10.6035,0)
(8.71626,0)
(6,0)
(11.3056,0)
(11.148,0)
(7.91777,0)
(5.74314,0)
(10.7457,0)
(11.9714,0)
(8.44181,0)
(6.04391,0)
(11.7007,0)
(13.3538,0)
(9.22496,0)
(4.79463,0)
(10.0082,0)
(13.8835,0)
(10.0691,0)
(5.67181,0)
(10.4346,0)
(16.5386,0)
(9.64914,0)
(5.46616,0)
(9.46738,0)
(20.6405,0)
(10.8593,0)
(3.91964,0)
(8.71985,0)
(20.4362,0)
(11.3459,0)
(5.79885,0)
(8.39829,0)
(18.9042,0)
(11.6393,0)
(6.27217,0)
(9.68066,0)
(19.7433,0)
(12.5539,0)
(5.26697,0)
(10.4848,0)
(21.1191,0)
(13.0592,0)
(4.73205,0)
(12.201,0)
(22.4105,0)
(10.979,0)
(4,0)
(13.2376,0)
(21.1595,0)
(11.4089,0)
(4,0)
(14.2531,0)
(19.0079,0)
(13.1373,0)
(4,0)
(13.9534,0)
(17.1917,0)
(10.9209,0)
(3.37228,0)
(14.5423,0)
(18.2796,0)
(9.7411,0)
(3.80979,0)
(14.6546,0)
(17.9757,0)
(10.2842,0)
(4.07356,0)
(15.4224,0)
(18.0061,0)
(8.44841,0)
(3.82843,0)
(14.4963,0)
(17.0781,0)
(8.72718,0)
(3.71448,0)
(14.6832,0)
(16.0452,0)
(8.09564,0)
(4.91163,0)
(12.1466,0)
(18.1401,0)
(7.09257,0)
(6.772,0)
(13.7952,0)
(19.7684,0)
(7.30923,0)
(6.28399,0)
